Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Depok, Kota",Household Access to Electricity: Total (in % of total household),,99.86,99.55,99.86,99.85,99.85075,99.90392,99.66,99.90126038
"Depok, Kota",Household Access to Fixed Line Phone Connection (in % of total Household),51.73,,,43.59,,,35.20239,,
"Depok, Kota",Household Access to safe Sanitation (in % of total Household),92.86,89.67,89.73,86.51,93.28,93.13432,94.62516,94.42,94.60809326
"Depok, Kota",Household Access to Safe Water (in % of total household),51.86,48.57,52.61,60.5,70.91,75.52238,63.35769,73.14,75.38592529
"Depok, Kota",Household per capita expenditure (in IDR),482517,528530,577718,,704689,845988,998162,1203734,1293246.768
"Depok, Kota",Housing and public facilities function expenditure (in IDR),1991379734,2615318937,,34910159979,6934232212,7811545398,0,,
"Depok, Kota",Human Development Index,77.09587,77.67383,77.89182,78.36079,,,79.36,,
"Depok, Kota",Immunization Coverage for Children under 5 years old (in % of children population under 5 years old),99.57701111,98.02732086,98.75914001,98.65183258,97.76348877,98.96907043,97.44519806,99.50057983,99.30754089
"Depok, Kota","Import: Animals and vegetable oil, fat and waxes (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Beverages and tobacco (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Chemical and related products, nes (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Commodities and transaction not elsewhere classified (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Crude materials, inedible, except fuels (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Food and Live Animals (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Machinery and transport equipment (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Manufactured goods, classified chiefly by material (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Mineral fuels, lubricants and related materials (province Level, in USD)",,,,,,,,,
"Depok, Kota","Import: Miscellaneous manufactures articles (province Level, in USD)",,,,,,,,,
"Depok, Kota",Infrastructure function expenditure (in IDR),75669842873,84338083088,,2.48E+11,3.57E+11,2.12E+11,2.66E+11,,
"Depok, Kota","Length of District Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota",Length of District Road: Bad Damage (in km) (Bina Marga Data),,,,,,,,,
"Depok, Kota","Length of District Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of District Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota",Length of District Road: Fair (in km) (Bina Marga Data),,,,87,,,,,
"Depok, Kota","Length of District Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota",Length of District Road: Good (in km) (Bina Marga Data),,,,71,,,,,
"Depok, Kota","Length of District Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of District Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota",Length of District Road: Light Damage (in km) (Bina Marga Data),,,,,,,,,
"Depok, Kota","Length of District Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of District Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of National Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Asphalt (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Bad Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Dirt (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Fair (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Good (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Gravel (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Light Damage (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota","Length of Province Road: Other (in km) (BPS Data, Province only)",,,,,,,,,
"Depok, Kota",Literacy Rate for Population age 15 and over (in % of total population),98.54,98.39,98.9,98.71,97.64,97.99,97.33,98.64,98.58430481
"Depok, Kota",Monthly Per Capita Household Education Expenditure (in IDR),46500,39129,49363,,53381,63675,73738,87000,106818.3748
"Depok, Kota",Monthly Per Capita Household Health Expenditure (in IDR),10771,10799,16681,,26211,29699,32855,31499,44541.91359
"Depok, Kota",Monthly Per Capita TOTAL Household Expenditure for The Poorest 20 percent (in IDR),207573,263529,248439,,335496,375568,374090,384232,440210.9942
"Depok, Kota",Morbidity Rate (in %),18.11448,16.15862,14.67298,19.29057,24.03056,20.33046,23.01281,28.16318274,19.74999756
"Depok, Kota",Net Enrollment Ratio: Junior Secondary (in %),69.75,72.7,79.34,81.07,59.63,79.2,69.71,66.45,74.36039734
"Depok, Kota",Net Enrollment Ratio: Primary (in %),86.23,93.08,93.7,95.1,92.61,96.74,89.48,88.03,90.41465759
"Depok, Kota",Net Enrollment Ratio: Senior Secondary (in %),51.23,58.07,53.26,67.78,41.63,48.95,55.81,54.71,60.6972847
"Depok, Kota",Number of Doctors,326,,,317,,,390,,
"Depok, Kota",Number of hospitals,24,,,,,,16,,
"Depok, Kota",Number of Midwives,240,,,274,,,353,,
"Depok, Kota",Number of people employed,,,570303,657050,653171,714891,728675,808956,836688
"Depok, Kota","Number of people employed in agriculture, forestry and fishery",,,9725,13070,18008,11519,15710,16327,16061
"Depok, Kota",Number of people employed in construction sector,,,33154,51260,39602,43683,52642,75054,71560
"Depok, Kota",Number of people employed in electricity and utilities sector,,,3827,1767,4462,7842,3921,8849,4554
"Depok, Kota",Number of people employed in financial services sector,,,46858,13574,46258,51745,57723,47792,71658
"Depok, Kota",Number of people employed in industrial sector,,,81201,58914,98253,118051,85515,106446,111713
"Depok, Kota",Number of people employed in mining and quarrying sector,,,3664,1532,4796,4917,3222,5600,1975
"Depok, Kota",Number of people employed in social services sector,,,134721,121838,199689,230757,200382,229804,203454
"Depok, Kota","Number of people employed in trade, hotel and restaurant sector",,,172260,161337,173315,191306,252340,259079,285035
"Depok, Kota",Number of people employed in transportation and telecommunication sector,,,84893,83291,68788,55071,57220,60005,70678
"Depok, Kota",Number of people in labor force,,,653985,730924,724353,779963,815062,894819,906390
"Depok, Kota",Number of people live below the poverty line (in number of people),39600,35300,35900,41700,47100,49600,48900,46500,45900
"Depok, Kota",Number of people underemployed,,,79521,79377,70186,78499,89445,97146,147219
"Depok, Kota",Number of people unemployed,,,83682,73874,71182,65072,86387,85863,69702
"Depok, Kota",Number of Polindes (Poliklinik Desa/Village Polyclinic),1,,,,,,,,
"Depok, Kota",Number of Puskesmas and its line services,42,,,,,,36,,
"Depok, Kota",Number of schools at junior secondary level,145,,,140,,,207,,
"Depok, Kota",Number of schools at primary level,459,,,399,,,498,,
"Depok, Kota",Number of schools at Senior Secondary level,97,,,73,,,170,,
"Depok, Kota","Number of Student: Junior Secondary Level (in number of people, 2009 data only)",,,,,5145,,,,
"Depok, Kota","Number of Student: Primary Level (in number of people, 2009 data only)",,,,,129330,,,,
"Depok, Kota","Number of Student: Senior Secondary Level (in number of people, 2009 data only)",,,,,2475,,,,
"Depok, Kota","Number of Teacher: Junior Secondary Level (in number of people, 2009 data only)",,,,,2171,,,,
"Depok, Kota","Number of Teacher: Primary Level (in number of people, 2009 data only)",,,,,6738,,,,
"Depok, Kota","Number of Teacher: Senior Secondary Level (in number of people, 2009 data only)",,,,,1642,,,,
"Depok, Kota",Others expenditure (in IDR),48517171054,44605543000,,1.43E+11,1.15E+11,1.55E+11,1.78E+11,64069000000,48113411304
"Depok, Kota","Outstanding Deposits of Commercial Banks owned by Regional Government (Province Level, in IDR Million)",,,,,,,,,
"Depok, Kota",Palm Oil Land Area by type of condition: Damaged (in Hectares),,,,,,,,,
"Depok, Kota",Palm Oil Land Area by type of condition: Immature (in Hectares),,,,,,,,,
"Depok, Kota",Palm Oil Land Area by type of condition: Mature (in Hectares),,,,,,,,,
"Depok, Kota",Palm Oil Land Area by type of ownership: Private (in Hectares),,,,,,,,,
"Depok, Kota",Palm Oil Land Area by type of ownership: Smallholder (in Hectares),,,,,,,,,
"Depok, Kota",Palm Oil Land Area by type of ownership: State Owned Enterprise (in Hectares),,,,,,,,,
"Depok, Kota",Palm Oil Land Area: Total (in Hectares),,,,,,,,,
"Depok, Kota",Palm Oil Yield by type of ownership: Private (in Kg/Ha),,,,,,,,,
"Depok, Kota",Palm Oil Yield by type of ownership: Smallholder (in Kg/Ha),,,,,,,,,
"Depok, Kota",Palm Oil Yield by type of ownership: State Owned Enterprise (in Kg/Ha),,,,,,,,,
"Depok, Kota",Palm Production by type of ownership: Private (in Tons),,,,,,,,,
"Depok, Kota",Palm Production by type of ownership: Smallholder (in Tons),,,,,,,,,
"Depok, Kota",Palm Production by type of ownership: State Owned Enterprise (in Tons),,,,,,,,,
"Depok, Kota",Palm Production: Total (in Tons),,,,,,,,,
"Depok, Kota",Percentage of Population in Rural Areas (only 2005 and 2010) (in % of Total Population),2.592182867,,,,,,,,
"Depok, Kota",Percentage of Population in Urban Areas (only 2005 and 2010) (in % of Total Population),97.40781713,,,,,100,100,,
"Depok, Kota",Personnel expenditure (in IDR),1.80E+11,2.29E+11,,3.98E+11,4.34E+11,5.02E+11,6.05E+11,7.03E+11,7.86E+11
"Depok, Kota",Poverty Gap (index),0.55,0.39,0.31,0.64,0.32,0.51,0.5,0.21,0.26
"Depok, Kota",Poverty Line (in IDR),204552,221615,238774,269527,283218,310279,358259,397687,443302
"Depok, Kota",Poverty Rate (in % of population),2.88,2.48,2.42,2.69,2.93,2.84,2.75,2.46,2.32
"Depok, Kota","Public, law and order function expenditure (in IDR)",,,,6825759303,5315521091,4735793823,3700180949,,
"Depok, Kota",Religious function expenditure (in IDR),,,,,,,,,
"Depok, Kota",Social protection function expenditure (in IDR),,,,15751419450,23510389859,6794844669,7436171053,,
"Depok, Kota",Total Area (in Km²),200.29,200.29,200.29,200.29,200.29,,,,
"Depok, Kota","Total Commercial and Rural Banks Loans Rupiah and Foreign Currency (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Agriculture (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Business (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Construction (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Manufacture (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Mining and Quarrying (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Other Services (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Social Services (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Trade (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Transportation (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Sector: Utilities (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Utilization: Consumption (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total credit by Utilization: Investment (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Credit by Utilization: Working Capital (province level, in IDR Million)",,,,,,,,,
"Depok, Kota","Total Deposits (province level, in IDR Million)",,,,,,,,,
"Depok, Kota",Total Expenditure (in IDR),4.67E+11,5.38E+11,,1.04E+12,1.15E+12,1.09E+12,1.35E+12,1.37E+12,
"Depok, Kota",Total GDP based on expenditure (in IDR Million),,,,,,,,,
"Depok, Kota","Total GDP excluding Oil and Gas (in IDR Million), Constant Price",4750034.1,5066129.06,5418246.94,5770827.63,6129570,6519330,6948500,7445660,
"Depok, Kota","Total GDP excluding Oil and Gas (in IDR Million), Current Price",7541666.15,9005066.64,10599147.15,12542499.04,14063920,16144730,17913310,20001730,
"Depok, Kota","Total GDP including Oil and Gas (in IDR Million), Constant Price",4750034.1,5066129.06,5418246.94,5770827.63,6129570,6519330,6948500,7445660,
"Depok, Kota","Total GDP including Oil and Gas (in IDR Million), Current Price",7541666.15,9005066.64,10599147.15,12542499.04,14063920,16144730,17913310,20001730,
"Depok, Kota",Total General Allocation Grant/DAU (in IDR),2.39E+11,3.13E+11,3.81E+11,4.27E+11,4.57E+11,4.62E+11,5.34E+11,6.74E+11,7.75E+11
"Depok, Kota",Total Natural Resource Revenue Sharing/DBH SDA (in IDR),9026581289,10962348633,3358541705,7472110080,19903939889,15243364515,74879321116,51790432319,
"Depok, Kota","Total Natural Resources Revenue Sharing from Fishery (in IDR, realization value)",360493722,182074209,187437131,140043762,143432600,,,,
"Depok, Kota","Total Natural Resources Revenue Sharing from Forestry (in IDR, realization value)",24786364,16691850,79407088,267095410,214889652,,,,
"Depok, Kota","Total Natural Resources Revenue Sharing from Gas (in IDR, realization value)",3576568142,2990190796,188606951,693972323,1292716276,,,,
"Depok, Kota","Total Natural Resources Revenue Sharing from Geothermal  Energy (in IDR, realization value)",,,,,17557237010,,,,
"Depok, Kota","Total Natural Resources Revenue Sharing from Mining (in IDR, realization value)",315646665,173849256,354765478,385432124,436898045,,,,
"Depok, Kota","Total Natural Resources Revenue Sharing from Oil (in IDR, realization value)",4770764307,7276865281,3706697354,6256862750,3708272619,,,,
"Depok, Kota",Total Other Revenue (in IDR),1.07E+11,1.04E+11,1.66E+11,1.79E+11,2.20E+11,2.65E+11,3.67E+11,3.44E+11,5.81E+11
"Depok, Kota",Total Own Source Revenue/PAD (in IDR),66879059020,67218328356,86345667454,1.13E+11,96889185163,1.42E+11,2.83E+11,4.75E+11,5.81E+11
"Depok, Kota",Total Population (in number of people),1375976.107,1434452,1484735,1536282,1588910,1738570,1823182,1891981,1962182
"Depok, Kota",Total Population for Age 0-14 (only 2005 and 2010) (in number of people),374464,,,,,324796,,,
"Depok, Kota",Total Population for Age 15-64 (only 2005 and 2010) (in number of people),956705,,,,,1206484,,,
"Depok, Kota",Total Population for Age 65 and above (only 2005 and 2010) (in number of people),43734,,,,,49713,,,
"Depok, Kota",Total Revenue (in IDR),5.14E+11,5.99E+11,7.67E+11,8.85E+11,9.74E+11,1.11E+12,1.33E+12,1.63E+12,1.92E+12
"Depok, Kota",Total Special Allocation Grant/DAK (in IDR),,7360000000,11877000000,7649999872,19293000000,35765900000,14235000000,52061510000,13495607000
"Depok, Kota",Total Specific Allocation Grant for Agriculture (in IDR Billion),,1.29,0.685,0.685,,,,,
"Depok, Kota",Total Specific Allocation Grant for Demographic (in IDR Billion),,,,,0.851,,,,
"Depok, Kota",Total Specific Allocation Grant for Education (in IDR Billion),,2.49,2.375,2.375,15.687,,,,
"Depok, Kota",Total Specific Allocation Grant for Environment (in IDR Billion),,,0.121,0.121,,,,,
"Depok, Kota",Total Specific Allocation Grant for Fishery (in IDR Billion),,,0.534,0.534,,,,,
"Depok, Kota",Total Specific Allocation Grant for Forestry (in IDR Billion),,,,,,,,,
"Depok, Kota",Total Specific Allocation Grant for Government Sector (in IDR Billion),,,4.227,,,,,,
"Depok, Kota",Total Specific Allocation Grant for Health (in IDR Billion),,1.87,1.792,1.792,,,,,
"Depok, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Basic Services) (in IDR Billion),,,,,,,,,
"Depok, Kota",Total Specific Allocation Grant for Health Sector (Subsect: Recommended Services) (in IDR Billion),,,,,,,,,
"Depok, Kota",Total Specific Allocation Grant for Infrastructure (in IDR Billion),,1.71,2.143,2.143,2.755,,,,
"Depok, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Irrigation) (in IDR Billion),,,,,,,,,
"Depok, Kota",Total Specific Allocation Grant for Infrastructure Sector (Subsect: Road) (in IDR Billion),,1.31,1.581,1.581,,,,,
